level,component_reference,component_name,component_quantity,parent_bom_reference,parent_bom_name,has_child_bom
4,M00443,DIN912 M5x45 Black screw,11.00,M00156,EVO - DIN912 Black Screw Bag - M5x45,False
3,M00157,EVO - DIN912 Black Screw Bag - M5x85,1.00,M00174,EVO - Mechanical Elements Box,True
4,M00446,DIN912 M5x85 Black screw,8.00,M00157,EVO - DIN912 Black Screw Bag - M5x85,False
3,M00158,EVO - DIN912 Black Screw Bag - M6x10,1.00,M00174,EVO - Mechanical Elements Box,True
4,M01716,DIN912 M6x10 Black screw,13.00,M00158,EVO - DIN912 Black Screw Bag - M6x10,False
3,M00159,EVO - DIN912 Black Screw Bag - M6x12,1.00,M00174,EVO - Mechanical Elements Box,True
4,M01718,DIN912 M6x12 Black screw,23.00,M00159,EVO - DIN912 Black Screw Bag - M6x12,False
3,M00160,EVO - DIN912 Black Screw Bag - M6x16,1.00,M00174,EVO - Mechanical Elements Box,True
4,M01704,DIN912 M6x16 Black screw,62.00,M00160,EVO - DIN912 Black Screw Bag - M6x16,False
3,M00177,EVO - DIN934 Nut Bag - M6,1.00,M00174,EVO - Mechanical Elements Box,True
4,M00703,Nut DIN934 M6,4.00,M00177,EVO - DIN934 Nut Bag - M6,False
3,M00165,EVO - DIN985 Lock Nut Bag - M4,1.00,M00174,EVO - Mechanical Elements Box,True
4,M00629,Lock Nut DIN985 M4,6.00,M00165,EVO - DIN985 Lock Nut Bag - M4,False
3,M00161,EVO - DIN985 Lock Nut Bag - M5,1.00,M00174,EVO - Mechanical Elements Box,True
4,M00632,Lock Nut DIN985 M5,42.00,M00161,EVO - DIN985 Lock Nut Bag - M5,False
3,M00162,EVO - I-Type Sliding Nut Bag - M4,1.00,M00174,EVO - Mechanical Elements Box,True
4,M00554,I-Type Sliding Nut M4,10.00,M00162,EVO - I-Type Sliding Nut Bag - M4,False
3,M00163,EVO - I-Type Sliding Nut Bag - M6,1.00,M00174,EVO - Mechanical Elements Box,True
4,M00556,I-Type Sliding Nut M6,63.00,M00163,EVO - I-Type Sliding Nut Bag - M6,False
3,M00150,EVO - DIN9021 Washer Bag - M6x18,1.00,M00174,EVO - Mechanical Elements Box,True
4,M01694,DIN9021 Washer M6x18,31.00,M00150,EVO - DIN9021 Washer Bag - M6x18,False
3,M00149,EVO - DIN125A Washer Bag - M6x12,1.00,M00174,EVO - Mechanical Elements Box,True
4,M00419,DIN125A M6x12 Washer,10.00,M00149,EVO - DIN125A Washer Bag - M6x12,False
3,M00170,EVO - Eccentric Spacer Bag - M5x6,1.00,M00174,EVO - Mechanical Elements Box,True
4,M00481,Eccentric Spacer M5 - 6mm,15.00,M00170,EVO - Eccentric Spacer Bag - M5x6,False
3,M00171,EVO - Spacer Bag - M5x6,1.00,M00174,EVO - Mechanical Elements Box,True
4,M00798,Spacer M5x6mm,8.00,M00171,EVO - Spacer Bag - M5x6,False
3,M00172,EVO - Spacer Bag - M5x9,1.00,M00174,EVO - Mechanical Elements Box,True
4,M00799,Spacer M5x9mm,8.00,M00172,EVO - Spacer Bag - M5x9,False
3,M00166,EVO - Spacer Bag - M5x12,1.00,M00174,EVO - Mechanical Elements Box,True
4,M00793,Spacer M5x12mm,10.00,M00166,EVO - Spacer Bag - M5x12,False
3,M00167,EVO - Spacer Bag - M5x15,1.00,M00174,EVO - Mechanical Elements Box,True
4,M00794,Spacer M5x15mm,5.00,M00167,EVO - Spacer Bag - M5x15,False
3,M00168,EVO - Spacer Bag - M5x19,1.00,M00174,EVO - Mechanical Elements Box,True
4,M00795,Spacer M5x19mm,8.00,M00168,EVO - Spacer Bag - M5x19,False
3,M00169,EVO - Spacer Bag - M5x30,1.00,M00174,EVO - Mechanical Elements Box,True
4,M00796,Spacer M5x30mm,11.00,M00169,EVO - Spacer Bag - M5x30,False
3,M00173,EVO - Spacer Bag - M6x90,1.00,M00174,EVO - Mechanical Elements Box,True
4,M00800,Spacer M6x90mm,4.00,M00173,EVO - Spacer Bag - M6x90,False
3,M00198,EVO - V-Wheels Bag - M5,1.00,M00174,EVO - Mechanical Elements Box,True
4,M00882,Wheel with Bearings for V-slot Profile - Type B,29.00,M00198,EVO - V-Wheels Bag - M5,False
3,M00063,Angle Bracket 60 B-Type Groove 8,8.00,M00174,EVO - Mechanical Elements Box,False
3,M01680,EVO - Acrylic Parts - Protection Plate Z,1.00,M00174,EVO - Mechanical Elements Box,True
4,M00716,"PMMA Sheet 3mm 600x400mm, Light Blue",0.25,M01680,EVO - Acrylic Parts - Protection Plate Z,False
2,M00195,EVO - Steel Parts Box,1.00,M00201,EVO-L - Main Box 1/2,True
3,M00182,CNC Evo - Steel Parts - AMB Interface,2.00,M00195,EVO - Steel Parts Box,False
3,M00187,CNC Evo - Steel Parts - Foot,4.00,M00195,EVO - Steel Parts Box,False
3,M00188,CNC Evo - Steel Parts - Gantry,2.00,M00195,EVO - Steel Parts Box,False
3,M00191,CNC Evo - Steel Parts - X-axis Carrier Back,1.00,M00195,EVO - Steel Parts Box,False
3,M00192,CNC Evo - Steel Parts - X-axis Carrier Front,1.00,M00195,EVO - Steel Parts Box,False
3,M00194,CNC Evo - Steel Parts - Z-axis Plate Top,1.00,M00195,EVO - Steel Parts Box,False
3,M00193,CNC Evo - Steel Parts - Z-axis Plate Bottom,1.00,M00195,EVO - Steel Parts Box,False
2,M00215,EVO/PRO - Interface Unit,1.00,M00201,EVO-L - Main Box 1/2,True
3,M00189,CNC Evo/Pro - Steel Parts - Interface Unit Base,1.00,M00215,EVO/PRO - Interface Unit,False
3,M00190,CNC Evo/Pro - Steel Parts - Interface Unit Cover,1.00,M00215,EVO/PRO - Interface Unit,False
3,M00011,"7"" LCD Touch Screen 1024x600 TFT",1.00,M00215,EVO/PRO - Interface Unit,False
3,M00700,Numeric Keypad 34 Keys,1.00,M00215,EVO/PRO - Interface Unit,False
3,M01715,ISO 7380 M3x4 Black Screw,8.00,M00215,EVO/PRO - Interface Unit,False
3,M00842,Tooth Lock Washer DIN6798 M6 Type A Black,8.00,M00215,EVO/PRO - Interface Unit,False
3,M01698,DIN912 M4x16 Black screw,2.00,M00215,EVO/PRO - Interface Unit,False
3,M01704,DIN912 M6x16 Black screw,2.00,M00215,EVO/PRO - Interface Unit,False
3,M00543,HDMI Cable Male/Male 1.5m,1.00,M00215,EVO/PRO - Interface Unit,False
3,M00849,USB-A Micro USB Cable 1.5m,1.00,M00215,EVO/PRO - Interface Unit,False
3,M01637,INT - Fixation Bag,1.00,M00215,EVO/PRO - Interface Unit,True
4,M01636,Spacer M6x16,2.00,M01637,INT - Fixation Bag,False
4,M01694,DIN9021 Washer M6x18,2.00,M01637,INT - Fixation Bag,False
4,M00556,I-Type Sliding Nut M6,2.00,M01637,INT - Fixation Bag,False
4,M01748,DIN912 M6x25 Black screw,2.00,M01637,INT - Fixation Bag,False
3,M00716,"PMMA Sheet 3mm 600x400mm, Light Blue",1.00,M00215,EVO/PRO - Interface Unit,False
3,M00461,"Disc Magnet Ø 10mm, height 3mm",3.00,M00215,EVO/PRO - Interface Unit,False
3,M01675,DIN912 M4x25 Black screw,2.00,M00215,EVO/PRO - Interface Unit,False
3,M01534,Male USB-A to Male USB-C Cable 150cm,1.00,M00215,EVO/PRO - Interface Unit,False
2,M00199,EVO-L - Electronic Components box,1.00,M00201,EVO-L - Main Box 1/2,True
3,M00696,ALL - Nema23 Motor,4.00,M00199,EVO-L - Electronic Components box,True
4,M00697,Nema23 Stepper Motor 5A 6.35mm Shaft,4.00,M00696,ALL - Nema23 Motor,False
4,M00660,Micro-Fit 3.0 Male Connector Housing,4.00,M00696,ALL - Nema23 Motor,False
4,M00662,Micro-Fit Male Crimp Terminal Contact,14.00,M00696,ALL - Nema23 Motor,False
3,M00196,EVO - Mechanical Switch Bag - SPDT-NO/NC,1.00,M00199,EVO-L - Electronic Components box,True
4,M00651,Mechanical Switch SPDT-NO/NC,4.00,M00196,EVO - Mechanical Switch Bag - SPDT-NO/NC,False
3,M01078,Touch Probe Z Device (3-pins model),1.00,M00199,EVO-L - Electronic Components box,False
3,M00482,Emergency Stop Button 1NC,1.00,M00199,EVO-L - Electronic Components box,False
3,M00007,"Power Cable C13 IEC to CEE 7/4, Schuko, 2m, 10 A, 250 V",1.00,M00199,EVO-L - Electronic Components box,False
3,M00848,USB Key 2Gb,1.00,M00199,EVO-L - Electronic Components box,False
3,M00384,ALL - Cable Cover for I-type 6 Profile 330mm,2.00,M00199,EVO-L - Electronic Components box,True
4,M00383,Cable Cover for I-type 6 Profile (2m),0.34,M00384,ALL - Cable Cover for I-type 6 Profile 330mm,False
3,M01067,EVO-L - Motor Cables,1.00,M00199,EVO-L - Electronic Components box,True
4,M00203,EVO-L - BELRAM lot of Motor Cables,1.00,M01067,EVO-L - Motor Cables,True
5,M00670,"Motor Cable X 330cm, Red (Evo-L)",1.00,M00203,EVO-L - BELRAM lot of Motor Cables,False
5,M00674,"Motor Cable Y1 180cm, Green (Evo-M/L)",1.00,M00203,EVO-L - BELRAM lot of Motor Cables,False
5,M00684,"Motor Cable Z 400cm, Blue (Evo-L)",1.00,M00203,EVO-L - BELRAM lot of Motor Cables,False
5,M00679,"Motor Cable Y2 390cm, Yellow (Evo-L)",1.00,M00203,EVO-L - BELRAM lot of Motor Cables,False
4,M00974,"Cable Tie 385mm x 4.8 mm, Blue",1.00,M01067,EVO-L - Motor Cables,False
4,M00659,Micro-Fit 3.0 Female Connector Housing,4.00,M01067,EVO-L - Motor Cables,False
4,M00661,Micro-Fit Female Crimp Terminal Contact,14.00,M01067,EVO-L - Motor Cables,False
3,M00202,EVO-L - Mechanical Switch Cables,1.00,M00199,EVO-L - Electronic Components box,True
4,M01756,"Mechanical Switch Cable Y2- 210cm, Yellow (Evo-L)",1.00,M00202,EVO-L - Mechanical Switch Cables,False
4,M00645,"Mechanical Switch Cable X- 330cm, Red (Evo-L)",1.00,M00202,EVO-L - Mechanical Switch Cables,False
4,M00646,"Mechanical Switch Cable Y1- 140cm, Green (Evo-S/M/L)",1.00,M00202,EVO-L - Mechanical Switch Cables,False
4,M00650,"Mechanical Switch Cable Z- 410cm, Blue (Evo-L)",1.00,M00202,EVO-L - Mechanical Switch Cables,False
4,M00974,"Cable Tie 385mm x 4.8 mm, Blue",1.00,M00202,EVO-L - Mechanical Switch Cables,False
3,M00200,EVO-L - Timing Belt Bag - GT2,1.00,M00199,EVO-L - Electronic Components box,True
4,M00532,GT2 Timing Belt 6mm 1330 mm,3.00,M00200,EVO-L - Timing Belt Bag - GT2,False
2,M00823,Square Plate - First CNC Test,1.00,M00201,EVO-L - Main Box 1/2,False
1,M00222,EVO/PRO-L - Structure Box 2/2,1.00,M00652,EVO-L [M0 use],True
2,M00055,Alu Profile V-3030 (240mm) [1x M6 thread on BOTH sides],2.00,M00222,EVO/PRO-L - Structure Box 2/2,False
2,M00034,Alu Profile I-6030 (1020 mm),2.00,M00222,EVO/PRO-L - Structure Box 2/2,False
2,M00035,Alu Profile I-6030 (1170 mm),3.00,M00222,EVO/PRO-L - Structure Box 2/2,False
2,M00056,Alu Profile V-6060 (1230 mm) [4x M6 threads on BOTH sides],3.00,M00222,EVO/PRO-L - Structure Box 2/2,False
2,M00374,Cable Chain 900mm (Evo/Pro-S/M/L),1.00,M00222,EVO/PRO-L - Structure Box 2/2,False
2,M00372,Cable Chain 1325mm (Evo/Pro-L),1.00,M00222,EVO/PRO-L - Structure Box 2/2,False
